Height	Angle1	Angle2	Angle3	Angle4	Angle5	Angle6	label
1497.43	99.8214	111.466	144.405	161.808	147.248	128.068	0
1482.35	99.7254	112.17	144.645	161.176	145.315	126.609	0
1447.25	96.2358	105.758	143.156	161.856	143.243	125.054	0
1441.71	91.329	108.83	139.709	161.096	140.769	122.762	0
1415.47	90.7743	102.984	137.234	159.158	138.688	118.278	0
1429.4	93.1374	107.374	133.6	157.227	137.587	116.286	0
1368.6	92.3529	103.706	132.411	155.673	136.713	114.93	0
1330.38	87.2791	98.8648	137.405	155.801	135.767	115.163	0
1325.19	93.1514	98.5165	138.138	156.921	134.97	115.072	0
1359.52	92.7459	104.724	139.885	158.145	134.442	114.676	0
1360.72	89.1544	107.623	148.608	141.29	134.384	115.765	0
1351.1	88.5439	104.521	148.379	134.517	134.692	115.541	0
1361.6	85.7949	99.9059	144.66	138.316	135.221	115.169	0
1382.01	87.2121	100.802	152.043	146.147	135.623	117.066	0
1413.46	92.5326	111.536	158.469	150.626	136.287	119.711	0
1430.31	95.8314	115.829	157.558	152.344	137.229	120.625	0
1442.12	99.8466	116.538	160.406	153.016	139.894	124.691	0
1468.92	99.2938	114.547	157.762	152.893	143.7	128.264	0
1514.2	99.8363	111.978	157.767	158.604	148.026	133.71	0
1545.59	99.8649	108.074	156.965	162.349	151.99	139.064	0
1564.73	101.13	105.227	159.625	161.486	154.938	143.16	0
1578.13	102.506	105.531	160.196	159.298	157.13	146.396	0
1596.49	101.757	110.89	165.249	162.692	159.028	149.874	0
1611.32	102.486	115.811	168.346	165.75	160.541	152.484	0
1617.77	107.009	117.158	167.065	165.674	162.368	155.086	0
1623.85	109.962	119.737	166.577	164.277	162.841	155.892	0
1637.16	112.112	122.408	167.987	164.158	163.465	157.034	0
1656.31	113.683	125.092	168.5	167.471	164.157	157.779	0
1670.73	113.987	126.32	168.118	170.532	164.918	158.65	0
1684.67	116.256	127.119	168.514	172.924	165.682	159.541	0
1687.49	116.765	123.205	168.61	171.181	166.287	160.181	0
1695.34	115.65	123.228	169.269	170.926	166.894	161.019	0
1693.43	114.992	123.482	170.678	172.15	167.462	162.087	0
1696.04	114.693	122.677	171.072	172.152	168.317	162.962	0
1699.77	114.029	121.55	171.696	173.477	169.499	164.878	0
1697.21	115.573	122.285	173.683	175.14	171.098	167.695	0
1692.18	116.719	122.686	175.796	176.162	172.687	170.483	0
1687.03	117.645	122.976	176.824	176.144	174.407	172.408	0
1679.07	118.971	122.412	176.948	176.116	175.491	172.839	0
1667.19	120.48	120.556	176.204	173.421	176.135	172.654	0
1667.57	121.291	121.281	175.165	171.313	176.866	173.707	0
1664.94	121.931	122.392	174.545	173.254	177.482	175.609	0
1661.69	122.392	123.967	173.653	174.59	177.655	177.459	0
1662.16	122.608	122.033	173.992	173.595	177.294	178.176	0
1664.52	123.037	123.003	174.598	170.168	176.844	177.879	0
1678.03	124.015	127.997	175.351	171.452	176.314	177.367	0
1688.88	128.591	131.634	176.113	170.798	175.822	176.843	0
1694.98	130.945	132.68	176.757	169.314	175.453	176.183	0
1700.87	128.225	130.462	176.963	167.546	175.202	175.346	0
1698.19	125.224	128.02	177.562	162.316	175.009	174.279	0
1701.46	121.158	127.774	178.198	160.224	174.717	173.558	0
1704.46	119.834	127.993	178.015	160.55	174.29	172.496	0
1701.56	120.695	127.473	177.771	160.95	174.073	172.033	0
1702.21	123.904	127.102	179.326	161.14	174.039	172.424	0
1701.68	126.376	127.226	178.287	164.621	173.993	173.336	0
1702.46	127.359	127.469	175.968	169.744	173.912	174.35	0
1709.62	128.077	127.632	174.95	172.018	173.765	174.137	0
1710.72	128.627	126.912	173.12	174.927	173.602	173.702	0
1711.02	128.857	127.067	172.359	175.163	173.428	173.289	0
1715.12	128.783	127.417	172.277	174.787	173.372	173.073	0
1710.97	128.372	127.364	172.214	172.204	173.386	173.059	0
1710.34	127.736	127.171	174.148	174.184	173.58	173.257	0
1716.11	127.054	127.567	173.08	177.407	173.919	174.114	0
1710.99	126.126	127.6	173.776	176.699	174.481	175.159	0
1705.8	125.235	128.309	175.783	174.903	175.047	176.375	0
1702.34	124.271	129.017	175.962	174.436	175.586	177.543	0
1700.08	123.652	128.528	176.124	175.564	176.197	178.208	0
1696.36	123.875	126.767	176.531	176.26	176.771	178.436	0
1701.33	124.385	125.195	176.477	178.685	177.112	178.248	0
1699.6	125.218	125.163	175.061	176.613	177.216	177.67	0
1695.05	126.195	125.189	174.199	172.775	177.086	177.163	0
1691.78	126.316	125.806	173.493	163.584	176.792	176.972	0
1689.8	126.416	124.738	172.788	158.688	176.524	176.301	0
1688.95	126.749	124.236	173.07	154.633	176.069	175.373	0
1689.41	127.296	124.715	173.822	154.631	175.45	173.732	0
1688.15	127.118	125.278	173.544	154.789	174.988	172.417	0
1688.33	126.937	126.02	173.629	152.991	174.703	171.445	0
1686.44	126.214	126.538	173.564	155.787	174.433	171.002	0
1690.7	125.805	127.984	173.567	159.23	174.257	171.081	0
1697.6	125.982	129.984	173.191	162.335	174.13	171.276	0
1700.84	126.074	131.784	173.038	163.137	174.099	171.444	0
1701.17	126.375	133.721	172.908	163.258	174.098	171.485	0
1692.02	125.175	132.594	173.445	161.923	174.249	171.38	0
1688.58	124.629	134.319	174.237	160.778	174.479	171.231	0
1687.03	123.654	135.591	175.534	159.752	174.615	170.756	0
1685.57	122.193	134.811	177.131	160.642	174.724	170.502	0
1685.82	121.859	133.488	176.797	162.068	174.873	170.785	0
1686.54	121.266	132.777	177.039	161.877	175.235	171.333	0
1688.9	121.815	131.118	176.93	162.001	175.742	171.652	0
1690.3	124.643	129.323	176.191	162.961	176.077	171.797	0
1692.53	126.709	128.439	175.832	164.16	176.131	171.893	0
1694.72	127.608	126.985	175.582	167.14	176.059	172.24	0
1696.19	127.074	125.676	175.498	170.252	176.178	172.753	0
1696.09	126.523	123.157	174.715	173.116	176.384	172.907	0
1699.02	126.202	122.708	175.68	172.212	177.05	172.752	0
1713.81	127.214	126.306	174.871	174.64	177.447	172.676	0
1704.95	124.658	121.795	165.613	173.868	177.858	171.945	0
1677.91	122.156	113.751	154.042	171.544	178.143	170.911	0
1660.35	118.794	107.857	146.312	172.132	178.371	169.424	0
1647.99	106.862	102.398	144.507	171.555	178.194	168.626	0
1640.43	103.516	101.765	143.25	168.363	177.858	168.485	0
1653.5	105.69	102.858	141.126	174.051	177.566	167.76	0
1654.68	107.9	105.944	140.739	172.149	177.271	167.332	0
1647.99	108.175	106.044	140.24	167.872	177.1	166.447	0
1603.13	105.72	93.1141	141.733	143.088	176.622	158.849	0
1567.33	104.448	80.6561	146.023	127.6	176.17	154.692	0
1571.15	103.623	74.6009	151.891	118.446	175.695	151.824	0
1563.75	99.9351	78.5527	151.668	130.091	175.379	153.934	0
1558.84	98.7116	79.7424	154.73	143.514	175.847	156.535	0
1571.7	95.6613	84.6103	165.309	151.301	176.174	159.81	0
1583.09	95.7118	90.2045	166.913	151.604	175.727	160.482	0
1591.36	94.571	94.2274	169.164	152.776	175.066	161.018	0
1614.89	93.3344	103.036	175.635	161.815	174.134	163.47	0
1631.95	92.0324	111.717	178.954	164.882	172.727	163.267	0
1635.38	92.5429	113.839	178.73	162.942	171.791	162.841	0
1630.69	91.7666	112.046	177.79	164.758	171.528	162.798	0
1620.74	90.1782	107.607	175.955	166.815	171.924	164.582	0
1634.7	89.0122	111.375	178.402	165.977	172.339	162.958	0
1649.38	88.4689	113.513	177.408	167.806	173.538	165.719	0
1655.77	87.6293	115.128	177.622	166.54	174.149	168.367	0
1657.85	88.5561	115.392	175.969	164.297	174.191	171.12	0
1644.14	86.8272	109.199	174.586	163.269	174.701	172.381	0
1621.41	84.0823	108.542	172.171	176.896	175.362	173.71	0
1617.88	85.5344	105.259	169.955	176.848	176.148	175.151	0
1590.19	87.9108	99.103	167.226	174.593	176.841	176.283	0
1599.24	91.3368	92.8514	162.668	173.669	176.92	175.32	0
1601.45	93.1152	87.4143	162.218	171.047	176.766	174.049	0
1606.09	96.2677	79.5765	164.912	162.217	176.665	172.006	0
1604.88	95.2015	79.2172	166.853	153.679	176.378	172.427	0
1603.56	89.0224	82.5985	166.894	143.128	176.142	171.69	0
1601.99	87.7264	90.7046	168.099	133.38	176.156	171.152	0
1606.09	89.9492	94.3551	168.203	130.637	175.989	170.142	0
1610.34	92.1472	95.9307	166.938	137.192	176.062	169.362	0
1614.94	96.4601	106.943	166.188	149.769	175.749	169.844	0
1633.87	105.297	108.127	169.209	162.553	175.2	171.587	0
1651.69	108.53	109.467	173.775	173.579	174.771	172.678	0
1660.37	113.53	112.194	176.191	174.391	174.577	172.937	0
1669.62	120.779	118.26	179.768	173.971	174.336	173.209	0
1657.67	109.356	111.733	174.028	169.922	174.861	172.713	0
1670.75	118.103	114.747	171.218	167.996	175.242	172.218	0
1672.44	122.243	118.573	170.482	168.824	175.292	172.223	0
1683.42	132.641	126.127	165.069	170.872	174.301	169.963	0
1692.92	132.948	131.411	160.736	170.754	173.38	167.312	0
1693.63	130.601	130.032	159.958	169.335	173.664	166.589	0
1691.89	127.026	127.09	161.944	168.528	174.435	166.625	0
1694.24	124.471	127.428	162.731	168.137	175.308	167.155	0
1693.01	127.473	125.22	166.224	168.557	175.66	167.836	0
1687.9	127.441	120.666	167.635	168.601	175.641	167.374	0
1685.73	124.975	115.619	168.606	169.521	175.29	165.715	0
1685.05	120.545	112.371	168.231	170.029	175.212	164.288	0
1687.89	118.761	114.581	167.813	168.618	174.962	163.726	0
1696.32	120.947	116.124	168.226	169.044	174.721	163.289	0
1700.95	122.685	117.957	168.618	169.878	174.317	163.15	0
1706.84	122.722	120.799	168.514	171.643	174.299	164.661	0
1707.7	119.968	121.626	169.851	173.027	174.274	166.456	0
1705.56	116.112	121.28	166.279	172.406	174.028	167.054	0
1703.21	113.388	121.024	167.241	172.478	173.58	167.759	0
1702.35	110.185	120.693	165.184	171.742	173.065	167.521	0
1703.18	110.424	120.911	159.255	170.399	172.762	167.785	0
1701.16	111.932	120.65	154.628	165.189	172.867	168.181	0
1691.1	114.26	119.277	153.832	161.625	173.305	170.232	0
1682.57	117.554	116.179	155.653	161.254	173.825	172.441	0
1678.16	121.479	109.974	156.919	149.62	173.974	170.323	0
1690.97	122.899	109.111	160.539	160.649	173.881	170.978	0
1684.41	122.737	108.76	147.993	173.686	173.752	167.825	0
1693.28	123.271	109.698	152.027	177.924	173.845	167.533	0
1712.29	127.413	116.599	171.71	169.072	174.184	174.967	0
1690.4	120.525	118.49	156.834	166.445	174.543	178.409	0
1701.24	128.273	119.975	168.528	170.346	174.84	175.774	0
1698.53	127.802	115.485	168.299	161.519	175.032	170.04	0
1702.41	127.383	113.634	170.829	151.184	175.264	168.765	0
1708.5	126.911	112.698	168.822	151.383	175.614	168.991	0
1701.46	125.293	109.477	162.671	148.414	176.032	168.662	0
1700.08	124.226	107.53	163.073	145.057	176.397	168.269	0
1700.98	116.376	106.045	175.895	142.849	176.82	168.071	0
1691.43	114.116	110.715	169.609	140.873	177.053	167.298	0
1695.98	114.487	112.462	171.531	144.573	177.209	167.488	0
1707.4	116.631	115.679	173.077	148.944	177.446	168.574	0
1714.88	118.803	116.434	173.792	150.576	178.183	170.403	0
1718.46	120.628	114.123	175.35	150.185	179.093	172.458	0
1717.52	122.189	113.354	176.571	151.952	179.699	174.195	0
1715.37	122.685	115.88	178.624	155.898	179.684	174.601	0
1703.15	119.533	114.201	175.998	155.15	178.507	172.909	0
1692.63	117.339	112.066	176.151	154.778	177.9	172.994	0
1687	116.789	112.073	175.355	154.977	177.067	171.963	0
1682.66	116.947	109.535	174.146	152.274	176.696	171.241	0
1681.8	117.174	108.722	175.816	151.918	176.553	171.277	0
1677.07	116.344	107.599	172.623	152.418	176.461	171.824	0
1677.21	115.499	107.221	172.784	152.25	176.191	172.023	0
1675.95	115.296	106.677	170.135	150.812	175.864	171.668	0
1678.61	117.305	106.803	171.011	151.487	175.428	172.255	0
1688.53	120.998	107.122	172.273	152.25	175.252	172.253	0
1695.6	124.236	107.845	173.881	154.067	175.37	172.476	0
1703.63	125.247	109.954	169.165	155.232	175.557	172.136	0
1709.68	126.442	109.268	164.392	155.456	175.48	171.287	0
1716.38	126.307	110.443	161.494	154.53	175.136	170.748	0
1726.43	125.807	109.035	164.739	154.294	174.783	170.695	0
1728.69	126.693	110.485	164.316	152.783	174.434	171.011	0
1727.15	126.393	111.385	167.479	150.136	174.213	171.821	0
1722.9	125.511	112.518	176.239	147.3	174.117	172.652	0
1712.13	124.299	113.872	174.307	147.75	174.142	173.035	0
1707.03	123.056	115.225	168.944	150.372	174.168	172.945	0
1704.37	122.942	116.352	167.023	155.041	174.276	172.963	0
1702.58	121.86	116.461	170.846	158.808	174.426	172.914	0
1695.54	117.577	109.405	169.669	162.382	174.82	173.369	0
1669.68	108.647	104.069	168.671	163.377	175.213	173.793	0
1661.07	104.92	101.609	165.986	161.42	175.606	173.57	0
1649.94	101.179	99.074	164.303	156.143	176.105	173.437	0
1648.75	102.902	99.8411	163.466	150.461	176.559	173.381	0
1646.32	102.676	101.856	164.062	149.777	176.957	173.587	0
1648.36	103.158	105.068	163.73	152.419	177.236	173.624	0
1652.28	104.171	107.751	162.821	152.055	177.412	173.542	0
1658.24	105.307	107.689	161.941	151.377	177.458	173.358	0
1657.47	105.877	106.754	161.05	151.343	177.433	173.194	0
1656.54	106.284	105.43	161.113	150.654	177.323	172.83	0
1656.7	106.776	105.003	161.17	151.521	177.092	172.335	0
1661.76	106.341	104.693	162.752	152.69	176.77	171.727	0
1669.7	106.199	104.548	166.892	153.207	176.377	171.069	0
1664.58	105.751	104.673	164.112	154.065	176.027	170.492	0
1666.01	105.434	104.906	162.804	155.73	175.899	170.138	0
1661.91	104.902	105.126	162.101	154.303	175.847	169.749	0
1657.87	104.002	104.815	161.658	153.487	175.807	169.532	0
1653.7	103.044	103.583	160.598	154.741	176.065	169.94	0
1649.28	102.504	101.938	158.005	156.177	176.532	170.759	0
1651.55	101.508	100.508	155.656	158.372	177.013	171.357	0
1651.18	101.103	99.5838	156.773	157.506	177.511	171.985	0
1650.24	100.601	99.0828	157.646	154.78	177.782	172.349	0
1656.85	100.301	98.5568	159.014	154.033	177.995	172.845	0
1661.22	99.5582	97.8126	161.107	152.938	178.26	173.076	0
1665.01	98.8671	97.3201	163.765	153.513	178.453	173.272	0
1664.52	97.8803	96.8589	162.05	153.935	178.546	173.369	0
1665.72	96.8845	96.2718	162.572	154.935	178.592	173.555	0
1666.14	96.0036	96.0637	162.678	155.834	178.624	173.76	0
1666.03	96.0249	95.7555	162.659	153.73	178.646	173.936	0
1664.36	95.6721	95.2971	162.349	151.595	178.665	174.035	0
1667.54	95.3293	94.9979	165.076	149.984	178.681	174.066	0
1659.82	95.2112	95.3947	163.914	150.447	178.7	173.977	0
1652.69	95.699	96.3863	161.948	149.935	178.724	174.034	0
1644.93	95.9602	97.7773	159.301	151.394	178.716	173.809	0
1640.01	95.7661	99.0941	158.963	152.987	178.679	173.465	0
1646.17	96.2859	100.226	159.414	152.813	178.59	173.314	0
1649.54	97.0159	101.611	159.291	153.584	178.42	172.947	0
1655.13	97.5455	102.574	159.345	152.212	178.018	171.992	0
1658.3	97.7115	103.636	159.912	151.885	177.639	171.138	0
1662.34	98.3416	104.523	163.241	150.79	177.442	170.701	0
1667.35	99.0126	104.917	162.793	148.86	177.365	170.481	0
1669.67	98.7125	104.956	163.011	148.348	177.249	170.401	0
1665.69	98.436	104.186	161.839	147.41	177.198	170.328	0
1659.89	98.0409	102.012	159.704	148.051	177.047	170.443	0
1647.76	97.7814	99.4297	157.99	146.166	176.893	170.896	0
1641.3	97.3831	99.7554	158.124	145.249	176.938	171.138	0
1637.91	95.7244	100.407	158.964	145.11	176.954	171.38	0
1607.98	89.7161	99.0399	146.725	146.353	177.155	169.497	0
1606.07	88.3779	97.53	140.777	147.17	177.191	169.227	0
1598.59	85.8444	94.1616	136.882	146.213	177.085	168.376	0
1591.84	79.1778	90.7638	139.716	144.82	176.918	166.746	0
1575.26	75.0931	86.5432	139.496	141.123	176.782	165.274	0
1582.15	79.1747	85.554	140.337	136.496	176.512	166.62	0
1591.52	82.2319	85.3856	140.161	137.144	176.257	167.259	0
1589.1	85.4826	83.9888	136.538	137.873	175.863	166.471	0
1611.92	99.6507	82.0268	134.386	140.996	175.916	167.275	0
1602.09	105.922	80.4632	136.466	145.311	175.726	167.94	0
1583.77	116.321	79.6121	130.704	148.632	175.869	168.07	0
1589.74	129.744	85.2229	125.269	155.823	175.925	168.229	0
1684.59	134.554	94.2969	141.342	170.055	175.995	169.979	0
1673.67	136.842	106.937	136.012	137.759	175.813	179.443	0
1655.38	139.692	113.08	131.645	117.121	175.591	174.122	0
1723.86	141.894	110.352	163.169	162.616	175.273	178.823	0
1724.92	146.84	107.068	162.881	160.536	175.275	175.833	0
1730.51	146.514	111.95	162.921	164.09	176.049	176.04	0
1736.33	144.637	114.034	163.46	162.019	176.778	175.823	0
1726.47	139.646	120.946	163.875	167.35	177.445	178.649	0
1714.38	144.428	118.824	164.925	167.504	177.381	177.143	0
1700.32	134.65	109.529	163.816	168.209	176.651	175.155	0
1704.84	134.364	101.439	167.364	180	176.062	176.154	0
1633.7	125.558	78.0581	160.27	179.966	173.612	173.851	0
1588.05	69.5461	80.7767	152.154	180	171.768	163.481	0
1571.42	70.2953	67.6744	161.061	154.598	171.777	173.98	0
1574.5	69.5017	68.0008	160.065	152.981	172.365	175.109	0
1584.01	69.6096	64.2521	163.202	152.592	173.115	175.31	0
1560.4	68.4637	64.5178	146.393	143.048	173.586	175.222	0
1600.8	72.6453	70.265	146.697	158.282	174.354	174.377	0
1620.68	74.6394	76.5234	141.599	161.42	175.203	174.113	0
1634.16	83.4822	83.275	141.288	158.462	175.412	171.226	0
1627.48	105.986	84.8522	143.947	161.303	175.247	167.831	0
1636.95	118.913	91.3258	162.344	160.114	174.93	166.869	0
1657.59	124.459	99.3496	163.047	158.356	174.683	168.238	0
1660.64	126.658	99.9766	163.836	159.531	174.85	169.768	0
1665.54	128.839	102.687	161.745	161.586	174.929	169.33	0
1668.31	125.438	102.432	158.959	161.293	175.115	168.544	0
1661.02	126.644	101.607	156.944	160.214	175.414	166.493	0
1656.81	127.079	100.932	165.78	162.519	175.572	165.658	0
1662.89	120.466	98.8702	171.276	163.504	176.204	167.295	0
1625.96	105.362	81.4205	171.877	166.865	176.881	168.322	0
1619.49	105.9	78.1397	166.892	169.606	177.176	170.201	0
1604.65	101.845	75.1976	164.688	172.096	177.091	171.562	0
1624.85	103.712	84.3657	165.827	171.148	176.369	175.215	0
1652.48	110.761	100.552	167.43	164.984	175.937	177.576	0
1662.42	120.443	109.877	168.529	158.464	175.904	175.079	0
1654.09	121.544	106.349	172.588	158.668	176.001	174.141	0
1668.99	124.372	106.346	175.796	159.72	177.283	173.606	0
1670.88	120.656	103.857	175.609	156.992	178.18	172.184	0
1680.41	121.084	105.232	175.159	153.308	178.352	171.717	0
1683.69	120.397	105.723	175.409	149.854	177.659	171.635	0
1681	116.659	104.667	173.605	144.443	176.554	170.033	0
1672.85	111.003	104.08	170.294	138.448	175.417	167.088	0
1665.85	108.945	101.885	169.271	135.849	174.803	165.683	0
1665.77	109.667	100.657	167.957	136.65	175.114	165.76	0
1661.65	107.383	96.1266	169.631	139.41	175.936	167.525	0
1672.09	112.242	96.9995	172.736	144.024	176.707	168.35	0
1673.29	112.609	99.8088	172.095	148.403	177.231	169.438	0
1671.54	113.348	100.554	179.132	151.186	177.748	171.263	0
1671.13	111.756	102.072	176.064	151.721	178.041	171.369	0
1674.49	112.817	106.209	176.287	153.946	177.985	173.637	0
1680.51	114.672	107.975	166.774	158.405	177.807	176.068	0
1692.84	115.995	110.326	161.776	166.185	177.773	177.203	0
1707.66	116.301	112.639	164.203	170.585	177.771	177.925	0
1714.87	116.342	113.236	169.317	175.838	177.924	178.594	0
1722.51	115.727	112.628	174.345	177.322	178.122	178.411	0
1713.02	114.715	112.706	171.392	174.567	178.073	178.541	0
1713.59	114.002	112.264	171.307	171.552	177.892	177.502	0
1707.76	113.292	114.191	177.283	170.573	177.613	177.267	0
1702.1	115.016	114.361	175.111	175.97	177.529	176.892	0
1708.94	116.823	116.055	176.608	178.922	177.521	176.932	0
1693.96	112.186	114.119	178.26	173.165	177.525	177.245	0
1686.1	110.218	112.403	179.01	171.161	177.535	177.24	0
1684.22	111.36	111.39	178.6	165.833	177.531	177.184	0
1685.87	113.286	108.903	177.424	170.025	177.529	175.519	0
1686.87	116.765	110.965	174.296	163.671	177.507	173.953	0
1691.13	119.225	117.188	175.49	167.89	177.476	177.48	0
1695.82	121.331	118.723	176.651	168.437	177.358	177.181	0
1698.01	122.725	115.801	177.293	171.399	177.422	175.691	0
1701.09	123.414	120.726	178.229	169.834	177.323	178.137	0
1700.75	123.438	122.769	178.921	162.558	177.005	178.622	0
1699.01	122.089	122.334	177.087	162.883	176.591	178.23	0
1697.68	123.579	120.005	178.549	167.236	176.15	176.474	0
1692.86	124.197	118.202	173.106	161.779	175.737	173.949	0
1683.68	124.268	117.859	167.213	164.076	175.507	173.962	0
1681.7	124.395	123.369	165.719	165.937	175.378	177.942	0
1689.69	124.314	119.848	169.235	173.149	175.362	176.058	0
1697.02	124.221	117.558	173.968	173.711	175.306	174.108	0
1693.96	122.748	116.595	175.729	167.579	175.249	174.007	0
